H,M,S,draws
17,25,54,0.0023387096774193546
17,25,55,0.002703225806451613
17,25,56,0.002703225806451613
17,25,57,0.002703225806451613
17,25,58,0.002703225806451613
17,25,59,0.002703225806451613
17,26,0,0.000706989247311828
17,26,1,0.000706989247311828
17,26,2,0.000706989247311828
17,26,3,0.000706989247311828
17,26,4,0.000706989247311828
17,26,5,0.000706989247311828
17,26,6,0.000706989247311828
17,26,7,0.000706989247311828
17,26,8,0.000706989247311828
17,26,9,0.000706989247311828
17,26,10,0.000706989247311828
17,26,11,0.000706989247311828
17,26,12,0.000706989247311828
17,26,13,0.000706989247311828
17,26,14,0.000706989247311828
17,26,15,0.000706989247311828
17,26,16,0.000706989247311828
17,26,17,0.000706989247311828
17,26,18,0.000706989247311828
17,26,19,0.000706989247311828
17,26,20,0.000706989247311828
17,26,21,0.000706989247311828
17,26,22,0.000706989247311828
17,26,23,0.000706989247311828
17,26,24,0.000706989247311828
17,26,25,0.000706989247311828
17,26,26,0.000706989247311828
17,26,27,0.000706989247311828
17,26,28,0.000706989247311828
17,26,29,0.000706989247311828
17,26,30,0.0003645161290322581
17,26,31,0.0003645161290322581
17,26,32,0.0003645161290322581
17,26,33,0.0003645161290322581
17,26,34,0.0003645161290322581
17,26,35,0.0003645161290322581
17,26,36,0.0003645161290322581
17,26,37,0.0003645161290322581
17,26,38,0.0003645161290322581
17,26,39,0.0003645161290322581
17,26,40,0.0003645161290322581
17,26,41,0.0003645161290322581
17,26,42,0.0003645161290322581
17,26,43,0.0003645161290322581
17,26,44,0.0003645161290322581
17,26,45,0.0003645161290322581
17,26,46,0.0003645161290322581
17,26,47,0.0003645161290322581
17,26,48,0.0003645161290322581
17,26,49,0.0008204301075268817
17,26,50,0.0008204301075268817
17,26,51,0.0008204301075268817
17,26,52,0.0008204301075268817
17,26,53,0.0008204301075268817
17,26,54,0.0008204301075268817
17,26,55,0.0014155913978494623
17,26,56,0.0014155913978494623
17,26,57,0.0014155913978494623
17,26,58,0.0014155913978494623
17,26,59,0.0014155913978494623
17,27,0,0.0014155913978494623
17,27,1,0.0014155913978494623
17,27,2,0.0014155913978494623
17,27,3,0.0014155913978494623
17,27,4,0.0014155913978494623
17,27,5,0.0014155913978494623
17,27,6,0.0010510752688172042
17,27,7,0.0010510752688172042
17,27,8,0.0010510752688172042
17,27,9,0.0010510752688172042
17,27,10,0.0010510752688172042
17,27,11,0.0010510752688172042
17,27,12,0.0010510752688172042
17,27,13,0.0010510752688172042
17,27,14,0.0010510752688172042
17,27,15,0.0010510752688172042
17,27,16,0.0010510752688172042
17,27,17,0.0010510752688172042
17,27,18,0.0010510752688172042
17,27,19,0.0010510752688172042
17,27,20,0.0010510752688172042
17,27,21,0.0010510752688172042
17,27,22,0.0010510752688172042
17,27,23,0.0010510752688172042
17,27,24,0.0005951612903225807
17,27,25,0.0005951612903225807
17,27,26,0.0005951612903225807
17,27,27,0.0005951612903225807
17,27,28,0.0005951612903225807
17,27,29,0.0005951612903225807
17,27,30,0.0005951612903225807
17,27,31,0.0005951612903225807
17,27,32,0.0005951612903225807
17,27,33,0.0005951612903225807
17,27,34,0.0005951612903225807
17,27,35,0.0005951612903225807
17,27,36,0.0005951612903225807
17,27,37,0.0005951612903225807
17,27,38,0.0005951612903225807
17,27,39,0.0005951612903225807
17,27,40,0.0005951612903225807
17,27,41,0.0005951612903225807
17,27,42,0.0005951612903225807
17,27,43,0.0006123655913978496
17,27,44,0.0006123655913978496
17,27,45,0.0006123655913978496
17,27,46,0.0006123655913978496
17,27,47,0.0006123655913978496
17,27,48,0.0005951612903225807
17,27,49,0.0005951612903225807
17,27,50,0.0005951612903225807
17,27,51,0.0005951612903225807
17,27,52,0.0005951612903225807
17,27,53,0.0005951612903225807
17,27,54,0.0005951612903225807
17,27,55,0.0012903225806451613
17,27,56,0.0012903225806451613
17,27,57,0.0012903225806451613
17,27,58,0.0012903225806451613
17,27,59,0.0012903225806451613
17,28,0,0.0012903225806451613
17,28,1,0.0012903225806451613
17,28,2,0.0012903225806451613
17,28,3,0.0012903225806451613
17,28,4,0.0012903225806451613
17,28,5,0.0012903225806451613
17,28,6,0.0012903225806451613
17,28,7,0.0012903225806451613
17,28,8,0.0012903225806451613
17,28,9,0.0012903225806451613
17,28,10,0.0012903225806451613
17,28,11,0.0012903225806451613
17,28,12,0.0012903225806451613
17,28,13,0.0012903225806451613
17,28,14,0.0012903225806451613
17,28,15,0.0012903225806451613
17,28,16,0.0012903225806451613
17,28,17,0.0012903225806451613
17,28,18,1.1228012409665e-310
17,28,19,1.1229107633303e-310
17,28,20,1.123020285694e-310
17,28,21,1.12312980805777e-310
17,28,22,1.1232393304215e-310
17,28,23,1.1233488527853e-310
17,28,24,1.12345837514906e-310
17,28,25,1.1235678975128e-310
17,28,26,1.1236774198766e-310
17,28,27,1.12378694224035e-310
17,28,28,1.1238964646041e-310
17,28,29,1.1240059869679e-310
17,28,30,1.12411550933164e-310
17,28,31,1.1209393607925e-310
17,28,32,1.12104888315626e-310
17,28,33,1.12115840552e-310
17,28,34,1.1212679278839e-310
17,28,35,1.12137745024765e-310
17,28,36,1.12148738691286e-310
17,28,37,1.1215969098823e-310
17,28,38,1.121706431689e-310
17,28,39,1.12181595405276e-310
17,28,40,1.1219254764158e-310
17,28,41,1.1220349987796e-310
17,28,42,1.12214452114336e-310
17,28,43,1.1222540435071e-310
17,28,44,1.1223635687524e-310
17,28,45,1.12247308829607e-310
17,28,46,1.122582196243e-310
17,28,47,1.1226917186068e-310
17,28,48,1.12280124097063e-310
17,28,49,0.001529032258064516
17,28,50,0.001529032258064516
17,28,51,0.001529032258064516
17,28,52,0.001529032258064516
17,28,53,0.001529032258064516
17,28,54,0.0009290322580645161
17,28,55,0.0009290322580645161
17,28,56,0.0009290322580645161
17,28,57,0.0009290322580645161
17,28,58,0.0009290322580645161
17,28,59,0.0009290322580645161
17,29,0,0.0009290322580645161
17,29,1,0.0009290322580645161
17,29,2,0.0009290322580645161
17,29,3,0.0009290322580645161
17,29,4,0.0009290322580645161
17,29,5,0.0009290322580645161
17,29,6,0.0009290322580645161
17,29,7,0.0009290322580645161
17,29,8,0.0009290322580645161
17,29,9,0.0009290322580645161
17,29,10,0.0009290322580645161
17,29,11,0.0009290322580645161
17,29,12,0.0009290322580645161
17,29,13,0.0009290322580645161
17,29,14,0.0009290322580645161
17,29,15,0.0009290322580645161
17,29,16,0.0009290322580645161
17,29,17,0.0009290322580645161
17,29,18,0.0009290322580645161
17,29,19,0.0009290322580645161
17,29,20,0.0009290322580645161
17,29,21,0.0009290322580645161
17,29,22,0.0009290322580645161
17,29,23,0.0009290322580645161
17,29,24,0.0009290322580645161
17,29,25,0.0009290322580645161
17,29,26,0.0009290322580645161
17,29,27,0.0009290322580645161
17,29,28,0.0009290322580645161
17,29,29,0.0009290322580645161
17,29,30,0.0009290322580645161
17,29,31,0.0009290322580645161
17,29,32,0.0009290322580645161
17,29,33,0.0009290322580645161
17,29,34,0.0009290322580645161
17,29,35,0.0009290322580645161
17,29,36,0.0009290322580645161
17,29,37,0.0009290322580645161
17,29,38,0.0009290322580645161
17,29,39,0.0009290322580645161
17,29,40,0.0009290322580645161
17,29,41,0.0009290322580645161
17,29,42,0.0009290322580645161
17,29,43,0.001389247311827957
17,29,44,0.001389247311827957
17,29,45,0.001389247311827957
17,29,46,0.001389247311827957
17,29,47,0.001389247311827957
17,29,48,0.001389247311827957
17,29,49,0.0016456989247311828
17,29,50,0.0016456989247311828
17,29,51,0.0016456989247311828
17,29,52,0.0016456989247311828
17,29,53,0.0016456989247311828
17,29,54,0.001389247311827957
17,29,55,0.001389247311827957
17,29,56,0.001389247311827957
17,29,57,0.001389247311827957
17,29,58,0.001389247311827957
17,29,59,0.001389247311827957
17,30,0,0.001389247311827957
17,30,1,0.001389247311827957
17,30,2,0.001389247311827957
17,30,3,0.001389247311827957
17,30,4,0.001389247311827957
17,30,5,0.001389247311827957
17,30,6,0.0004602150537634409
17,30,7,0.0004602150537634409
17,30,8,0.0004602150537634409
17,30,9,0.0004602150537634409
17,30,10,0.0004602150537634409
17,30,11,0.0004602150537634409
17,30,12,0.0004602150537634409
17,30,13,0.0004602150537634409
17,30,14,0.0004602150537634409
17,30,15,0.0004602150537634409
17,30,16,0.0004602150537634409
17,30,17,0.0004602150537634409
17,30,18,0.0004602150537634409
17,30,19,0.0004602150537634409
17,30,20,0.0004602150537634409
17,30,21,0.0004602150537634409
17,30,22,0.0004602150537634409
17,30,23,0.0004602150537634409
17,30,24,0.0004602150537634409
17,30,25,0.0004602150537634409
17,30,26,0.0004602150537634409
17,30,27,0.0004602150537634409
17,30,28,0.0004602150537634409
17,30,29,0.0004602150537634409
17,30,30,0.0004602150537634409
17,30,31,0.0009908602150537635
17,30,32,0.0009908602150537635
17,30,33,0.0009908602150537635
17,30,34,0.0009908602150537635
17,30,35,0.0009908602150537635
17,30,36,0.0009908602150537635
17,30,37,0.0009908602150537635
17,30,38,0.0009908602150537635
17,30,39,0.0009908602150537635
17,30,40,0.0009908602150537635
17,30,41,0.0009908602150537635
17,30,42,0.0009908602150537635
17,30,43,0.002177956989247312
17,30,44,0.002177956989247312
17,30,45,0.002177956989247312
17,30,46,0.002177956989247312
17,30,47,0.002177956989247312
17,30,48,0.002177956989247312
17,30,49,0.002177956989247312
17,30,50,0.002177956989247312
17,30,51,0.002177956989247312
17,30,52,0.002177956989247312
17,30,53,0.002177956989247312
17,30,54,0.002177956989247312
17,30,55,0.002177956989247312
17,30,56,0.002177956989247312
17,30,57,0.002177956989247312
17,30,58,0.002177956989247312
17,30,59,0.002177956989247312
17,31,0,0.002177956989247312
17,31,1,0.002177956989247312
17,31,2,0.002177956989247312
17,31,3,0.002177956989247312
17,31,4,0.002177956989247312
17,31,5,0.002177956989247312
17,31,6,0.0015354838709677418
17,31,7,0.0015354838709677418
17,31,8,0.0015354838709677418
17,31,9,0.0015354838709677418
17,31,10,0.0015354838709677418
17,31,11,0.0015354838709677418
17,31,12,0.0015354838709677418
17,31,13,0.0015543010752688171
17,31,14,0.0015543010752688171
17,31,15,0.0015543010752688171
17,31,16,0.0015543010752688171
17,31,17,0.0015543010752688171
17,31,18,0.0015543010752688171
17,31,19,0.0015543010752688171
17,31,20,0.0015543010752688171
17,31,21,0.0015543010752688171
17,31,22,0.0015543010752688171
17,31,23,0.0015543010752688171
17,31,24,0.0015354838709677418
17,31,25,0.0015354838709677418
17,31,26,0.0015354838709677418
17,31,27,0.0015354838709677418
17,31,28,0.0015354838709677418
17,31,29,0.0015354838709677418
17,31,30,0.0015354838709677418
17,31,31,0.0015354838709677418
17,31,32,0.0015354838709677418
17,31,33,0.0015354838709677418
17,31,34,0.0015354838709677418
17,31,35,0.0015354838709677418
17,31,36,0.0015354838709677418
17,31,37,0.0021999999999999997
17,31,38,0.0021999999999999997
17,31,39,0.0021999999999999997
17,31,40,0.0021999999999999997
17,31,41,0.0021999999999999997
17,31,42,0.0021999999999999997
17,31,43,0.0026983870967741937
17,31,44,0.0026983870967741937
17,31,45,0.0026983870967741937
17,31,46,0.0026983870967741937
17,31,47,0.0026983870967741937
17,31,48,0.002153763440860215
17,31,49,0.002153763440860215
17,31,50,0.002153763440860215
17,31,51,0.002153763440860215
17,31,52,0.002153763440860215
17,31,53,0.002153763440860215
17,31,54,0.002153763440860215
17,31,55,0.002153763440860215
17,31,56,0.002153763440860215
17,31,57,0.002153763440860215
17,31,58,0.002153763440860215
17,31,59,0.002153763440860215
17,32,0,0.0016553763440860217
17,32,1,0.0016553763440860217
17,32,2,0.0016553763440860217
17,32,3,0.0016553763440860217
17,32,4,0.0016553763440860217
17,32,5,0.0016553763440860217
17,32,6,0.0016553763440860217
17,32,7,0.0016553763440860217
17,32,8,0.0016553763440860217
17,32,9,0.0016553763440860217
17,32,10,0.0016553763440860217
17,32,11,0.0016553763440860217
17,32,12,0.001124731182795699
17,32,13,0.001124731182795699
17,32,14,0.001124731182795699
17,32,15,0.001124731182795699
17,32,16,0.001124731182795699
17,32,17,0.001124731182795699
17,32,18,0.001124731182795699
17,32,19,0.001124731182795699
17,32,20,0.001124731182795699
17,32,21,0.001124731182795699
17,32,22,0.001124731182795699
17,32,23,0.001124731182795699
17,32,24,0.001124731182795699
17,32,25,0.001124731182795699
17,32,26,0.001124731182795699
17,32,27,0.001124731182795699
17,32,28,0.001124731182795699
17,32,29,0.001124731182795699
17,32,30,0.001124731182795699
17,32,31,0.001124731182795699
17,32,32,0.001124731182795699
17,32,33,0.001124731182795699
17,32,34,0.001124731182795699
17,32,35,0.001124731182795699
17,32,36,0.001124731182795699
17,32,37,0.0022661290322580647
17,32,38,0.0022661290322580647
17,32,39,0.0022661290322580647
17,32,40,0.0022661290322580647
17,32,41,0.0022661290322580647
17,32,42,0.0022661290322580647
17,32,43,0.0034338709677419355
17,32,44,0.0034338709677419355
17,32,45,0.0034338709677419355
17,32,46,0.0034338709677419355
17,32,47,0.0034338709677419355
17,32,48,0.0034338709677419355
17,32,49,0.0034338709677419355
17,32,50,0.0034338709677419355
17,32,51,0.0034338709677419355
17,32,52,0.0034338709677419355
17,32,53,0.0034338709677419355
17,32,54,0.0025413978494623654
17,32,55,0.0025413978494623654
17,32,56,0.0025413978494623654
17,32,57,0.0025413978494623654
17,32,58,0.0025413978494623654
17,32,59,0.0025413978494623654
17,33,0,0.002072043010752688
17,33,1,0.002072043010752688
17,33,2,0.002072043010752688
17,33,3,0.002072043010752688
17,33,4,0.002072043010752688
17,33,5,0.002072043010752688
17,33,6,0.002072043010752688
17,33,7,0.002072043010752688
17,33,8,0.002072043010752688
17,33,9,0.002072043010752688
17,33,10,0.002072043010752688
17,33,11,0.002072043010752688
17,33,12,0.002072043010752688
17,33,13,0.002072043010752688
17,33,14,0.002072043010752688
17,33,15,0.002072043010752688
17,33,16,0.002072043010752688
17,33,17,0.002072043010752688
17,33,18,0.002072043010752688
17,33,19,0.002072043010752688
17,33,20,0.002072043010752688
17,33,21,0.002072043010752688
17,33,22,0.002072043010752688
17,33,23,0.002072043010752688
17,33,24,0.0013365591397849464
17,33,25,0.0013365591397849464
17,33,26,0.0013365591397849464
17,33,27,0.0013365591397849464
17,33,28,0.0013365591397849464
17,33,29,0.0013365591397849464
17,33,30,0.0013365591397849464
17,33,31,0.0013365591397849464
17,33,32,0.0013365591397849464
17,33,33,0.0013365591397849464
17,33,34,0.0013365591397849464
17,33,35,0.0013365591397849464
17,33,36,0.0013365591397849464
17,33,37,0.002038709677419355
17,33,38,0.002038709677419355
17,33,39,0.002038709677419355
17,33,40,0.002038709677419355
17,33,41,0.002038709677419355
17,33,42,0.0006645161290322581
17,33,43,0.0006645161290322581
17,33,44,0.0006645161290322581
17,33,45,0.0006645161290322581
17,33,46,0.0006645161290322581
17,33,47,0.0006645161290322581
17,33,48,0.0006645161290322581
17,33,49,0.0006645161290322581
17,33,50,0.0006645161290322581
17,33,51,0.0006645161290322581
17,33,52,0.0006645161290322581
17,33,53,0.0006645161290322581
17,33,54,0.0006645161290322581
17,33,55,0.0006645161290322581
17,33,56,0.0006645161290322581
17,33,57,0.0006645161290322581
17,33,58,0.0006645161290322581
17,33,59,0.0006645161290322581
17,34,0,1.12411550940595e-310
17,34,1,1.1209393608668e-310
17,34,2,1.12104888323056e-310
17,34,3,1.1211584055943e-310
17,34,4,1.1212679279581e-310
17,34,5,1.12137745032185e-310
17,34,6,1.1214869726856e-310
17,34,7,1.12159649504935e-310
17,34,8,1.12170601741315e-310
17,34,9,1.1218155397769e-310
17,34,10,1.12192506214064e-310
17,34,11,1.12203458450444e-310
17,34,12,1.1221441068683e-310
17,34,13,0.001646236559139785
17,34,14,0.001646236559139785
17,34,15,0.001646236559139785
17,34,16,0.001646236559139785
17,34,17,0.001646236559139785
17,34,18,0.001646236559139785
17,34,19,0.001646236559139785
17,34,20,0.001646236559139785
17,34,21,0.001646236559139785
17,34,22,0.001646236559139785
17,34,23,0.001646236559139785
17,34,24,0.001646236559139785
17,34,25,0.001646236559139785
17,34,26,0.001646236559139785
17,34,27,0.001646236559139785
17,34,28,0.001646236559139785
17,34,29,0.001646236559139785
17,34,30,0.001646236559139785
17,34,31,0.002110752688172043
17,34,32,0.002110752688172043
17,34,33,0.002110752688172043
17,34,34,0.002110752688172043
17,34,35,0.002110752688172043
17,34,36,0.002110752688172043
17,34,37,0.002274731182795699
17,34,38,0.002274731182795699
17,34,39,0.002274731182795699
17,34,40,0.002274731182795699
17,34,41,0.002274731182795699
17,34,42,0.001646236559139785
17,34,43,0.001646236559139785
17,34,44,0.001646236559139785
17,34,45,0.001646236559139785
17,34,46,0.001646236559139785
17,34,47,0.001646236559139785
17,34,48,0.001646236559139785
17,34,49,0.001646236559139785
17,34,50,0.001646236559139785
17,34,51,0.001646236559139785
17,34,52,0.001646236559139785
17,34,53,0.001646236559139785
17,34,54,0.001646236559139785
17,34,55,0.001646236559139785
17,34,56,0.001646236559139785
17,34,57,0.001646236559139785
17,34,58,0.001646236559139785
17,34,59,0.001646236559139785
17,35,0,0.001646236559139785
17,35,1,0.001646236559139785
17,35,2,0.001646236559139785
17,35,3,0.001646236559139785
17,35,4,0.001646236559139785
17,35,5,0.001646236559139785
17,35,6,0.001646236559139785
17,35,7,0.001646236559139785
17,35,8,0.001646236559139785
17,35,9,0.001646236559139785
17,35,10,0.001646236559139785
17,35,11,0.001646236559139785
17,35,12,0.001646236559139785
17,35,13,0.001646236559139785
17,35,14,0.001646236559139785
17,35,15,0.001646236559139785
17,35,16,0.001646236559139785
17,35,17,0.001646236559139785
17,35,18,0.001646236559139785
17,35,19,0.001646236559139785
17,35,20,0.001646236559139785
17,35,21,0.001646236559139785
17,35,22,0.001646236559139785
17,35,23,0.001646236559139785
17,35,24,0.001646236559139785
17,35,25,0.001646236559139785
17,35,26,0.001646236559139785
17,35,27,0.001646236559139785
17,35,28,0.001646236559139785
17,35,29,0.001646236559139785
17,35,30,0.001646236559139785
17,35,31,0.001646236559139785
17,35,32,0.001646236559139785
17,35,33,0.001646236559139785
17,35,34,0.001646236559139785
17,35,35,0.001646236559139785
17,35,36,0.001646236559139785
17,35,37,0.0024032258064516127
17,35,38,0.0024032258064516127
17,35,39,0.0024032258064516127
17,35,40,0.0024032258064516127
17,35,41,0.0024032258064516127
17,35,42,0.0023440860215053765
17,35,43,0.0023440860215053765
17,35,44,0.0023440860215053765
17,35,45,0.0023440860215053765
17,35,46,0.0023440860215053765
17,35,47,0.0023440860215053765
17,35,48,0.0023440860215053765
17,35,49,0.0023440860215053765
17,35,50,0.0023440860215053765
17,35,51,0.0023440860215053765
17,35,52,0.0023440860215053765
17,35,53,0.0023440860215053765
17,35,54,0.0023440860215053765
17,35,55,0.0023440860215053765
17,35,56,0.0023440860215053765
17,35,57,0.0023440860215053765
